Object_ComplaintNo,Object_ObjectNumber,ObjectType,Position,SafetyEquip,InjuryLevel,Age,Sex,DirectionOfTravel,ObjectID,DriverAction,LightConditionsA,LightConditionsB,TrafficControlDev,TrafficControlCond,PedestrianAction,ContribRoadCond,ContribVehCond,UnsafeSpeed,DriverPedCondition,PrimaryEvent,StartMonth,StartDay,StartTime,Severity,VehicleCount,InjuredCount,FatalityCount,HitRunFlag,SurfaceConditions,EnvironConditions,DamageGE1000,SpecialFacility,RoadAlignA,RoadAlignB,RoadClass,CollLocation,Address
05370481,02,2,12,08,MINOR INJURY,019,F,S,07,00,01,01,06,01,01,00,00,00,01,01,200510,30,1607,02,1,1,0,2,01,01,NO,09,01,01,02,02,3630 BRENTWOOD RD NW
05370482,02,2,12,08,MINOR INJURY,025,F,E,07,00,02,01,02,01,01,00,00,00,01,01,200510,30,1614,02,1,1,0,2,01,01,NO,01,01,01,03,02,BRAESIDE DR SW & 24 ST SW
05371585,02,2,12,08,MINOR INJURY,074,F,,07,00,01,01,01,00,98,00,00,00,99,01,200510,31,1415,02,1,1,0,2,01,01,NO,09,09,09,08,08,10505 SOUTHPORT RD SW
05371655,02,2,12,08,NO INJURY,027,F,,07,00,01,01,03,01,01,00,00,00,01,01,200510,31,1655,03,1,0,0,2,01,01,NO,01,01,01,01,02,11 AV SE & 3 ST SE
05371777,02,2,12,08,MAJOR INJURY,050,M,,07,00,03,02,02,01,01,00,00,00,01,01,200510,31,1850,02,1,1,0,2,01,01,NO,01,09,09,09,09,29 ST SW & 33 AV SW
05371823,02,2,12,08,MINOR INJURY,036,F,,07,00,03,02,01,00,03,00,00,00,01,01,200510,31,1935,02,1,1,0,2,01,01,NO,01,09,09,09,09,3030 2 AV SE
05371877,02,2,12,08,MINOR INJURY,000,F,,07,00,03,02,02,01,02,00,00,00,01,01,200510,31,2010,02,1,1,0,1,01,01,,01,09,09,09,09,STRATHCONA DR SW & 69 ST SW
05371877,02,2,12,08,MINOR INJURY,000,F,,07,00,03,02,02,01,02,00,00,00,01,01,200510,31,2010,02,1,1,0,1,01,01,,01,09,09,09,09,STRATHCONA DR SW & 69 ST SW
05372705,02,2,12,08,MINOR INJURY,036,F,E,07,00,01,01,02,01,01,00,00,00,01,01,200510,31,1615,02,1,1,0,2,01,01,NO,01,00,00,00,02,26 AV NE & 32 ST NE
05372860,01,2,12,08,MINOR INJURY,017,F,W,07,00,01,01,03,01,02,00,00,00,01,03,200511,01,1549,02,1,1,0,2,99,01,,01,01,01,01,02,16 AV SW & 9 ST SW
05373120,02,2,12,08,MINOR INJURY,055,F,,07,00,03,02,02,01,98,00,00,00,01,01,200511,01,1958,02,1,1,0,2,02,03,NO,01,01,01,01,02,MACLEOD TR S & 9 AV SW
05373412,02,2,12,08,DEATH,048,M,,07,00,03,99,01,00,98,00,00,00,99,01,200511,02,0605,01,2,0,1,2,03,98,YES,02,02,02,01,01,BOW BOTTOM TR SE & DEERFOOT TR SE
05373412,02,2,12,08,DEATH,048,M,,07,00,03,99,01,00,98,00,00,00,99,01,200511,02,0605,01,2,0,1,2,03,98,YES,02,02,02,01,01,BOW BOTTOM TR SE & DEERFOOT TR SE
05373532,02,2,12,08,MINOR INJURY,037,M,,07,00,01,01,01,00,98,00,00,00,01,01,200511,02,0820,02,1,1,0,1,03,01,,01,01,01,02,02,3515 27 ST NE
05373564,02,2,12,08,*,008,M,,07,00,01,00,06,01,01,00,00,00,01,01,200511,02,0906,02,1,1,0,2,03,01,NO,01,01,01,03,02,DALHOUSIE DR NW & DALTON DR NW
05373894,02,2,12,08,MINOR INJURY,025,F,,07,00,02,00,06,01,01,00,00,00,01,01,200511,02,1335,02,1,1,0,2,01,01,NO,01,01,01,02,02,17 AV SW & 4 ST SW
05374200,02,2,12,08,MAJOR INJURY,016,F,,07,00,03,02,06,01,01,00,00,00,01,01,200511,02,1727,02,1,1,0,2,01,01,NO,01,01,01,03,02,CENTRE ST N & 68 AV NE
05374207,02,2,12,08,MINOR INJURY,024,F,,07,00,03,02,06,01,01,00,00,00,99,01,200511,01,1810,02,1,1,0,2,02,02,NO,01,01,01,04,02,5 AV SW & 8 ST SW
05374839,02,2,12,08,MINOR INJURY,013,F,,07,00,01,01,02,01,01,00,00,00,01,01,200511,03,0755,02,1,1,0,2,01,01,YES,01,02,01,03,02,ELBOW DR SW & SOUTHLAND DR SW
05374882,01,2,12,08,MINOR INJURY,003,F,,07,00,01,01,01,00,01,00,00,00,99,01,200511,03,0847,02,1,1,0,2,03,01,,01,01,01,08,08,4311 19 ST NW
05375225,03,2,12,98,MINOR INJURY,005,F,S,07,00,01,00,02,01,98,00,00,00,01,01,200511,03,1340,02,1,2,0,2,01,01,NO,01,01,01,02,02,36 ST NE & 44 AV NE
05375225,04,2,12,98,NO INJURY,005,F,S,07,00,01,00,02,01,98,00,00,00,01,01,200511,03,1340,02,1,2,0,2,01,01,NO,01,01,01,02,02,36 ST NE & 44 AV NE
05375225,02,2,12,98,MINOR INJURY,016,M,S,07,00,01,00,02,01,98,00,00,00,01,01,200511,03,1340,02,1,2,0,2,01,01,NO,01,01,01,02,02,36 ST NE & 44 AV NE
05376330,02,2,12,08,MINOR INJURY,088,F,,07,00,01,01,06,0*,01,00,00,00,01,01,200511,04,1128,02,1,1,0,2,01,01,NO,01,01,01,02,01,5600 SIGNAL HILL CE SW
05378876,02,2,12,08,MINOR INJURY,043,F,,07,00,01,01,02,01,01,00,00,00,99,01,200511,05,1700,02,1,1,0,2,01,01,NO,09,09,09,09,09,12 AV SW & 4 ST SW
05379804,02,2,12,08,MINOR INJURY,015,F,,07,00,01,01,02,01,02,00,00,00,01,01,200511,07,0825,02,1,2,0,2,01,01,YES,01,01,01,03,02,BOW TR SW & 37 ST SW
05379804,03,2,12,08,MINOR INJURY,014,F,,07,00,01,01,02,01,02,00,00,00,01,01,200511,07,0825,02,1,2,0,2,01,01,YES,01,01,01,03,02,BOW TR SW & 37 ST SW
05380240,02,2,12,08,MINOR INJURY,015,M,,07,00,01,01,01,00,04,00,00,00,01,01,200511,07,1600,02,1,1,0,2,01,01,NO,01,01,01,03,01,2700 52 ST NE
05380363,02,2,12,08,MAJOR INJURY,017,F,,07,00,03,99,01,00,01,00,00,00,99,01,200511,07,1750,02,1,1,0,2,01,01,YES,01,01,01,04,02,19 ST SW & 50 AV SW
05380887,02,2,12,08,MINOR INJURY,015,F,,07,00,01,01,06,01,01,00,00,00,01,01,200511,08,0831,02,1,1,0,2,01,01,NO,01,01,01,04,02,CENTRE ST N & 13 AV NE
05381086,01,2,12,08,MINOR INJURY,024,F,,07,00,01,01,02,01,01,00,00,00,01,01,200511,08,0755,02,1,1,0,2,01,01,NO,01,09,09,09,09,16 ST SW & 90 AV SW
05381123,02,2,12,08,MINOR INJURY,036,F,,07,00,01,01,02,01,01,00,00,00,01,01,200511,08,1225,02,1,1,0,2,01,01,YES,01,01,01,02,02,14 ST SW & 17 AV SW
05381212,02,2,12,08,MAJOR INJURY,000,F,,07,00,01,00,06,01,01,00,00,00,01,01,200511,08,1345,02,1,1,0,2,01,01,NO,01,01,01,02,02,17 AV SW & 4 ST SW
05381364,02,2,12,08,MINOR INJURY,054,F,,07,00,01,01,01,00,04,00,00,00,01,01,200511,08,1540,02,1,1,0,2,01,01,,06,01,01,08,08,5 WILLOW CR SW
05382369,01,2,12,99,MINOR INJURY,056,F,,07,00,01,01,02,01,02,00,00,00,01,01,200511,09,1305,02,1,1,0,2,01,01,,09,00,00,00,09,17 AV SW & 45 ST SW
05382676,02,2,12,08,NO INJURY,000,F,,07,00,01,01,01,00,98,00,00,00,01,01,200511,08,1630,03,1,0,0,2,01,01,NO,09,09,09,09,09,2525 36 ST NE
05382993,02,2,12,08,MAJOR INJURY,009,F,,07,00,03,01,01,00,02,00,00,00,01,07,200511,09,2115,02,1,1,0,2,01,01,NO,01,01,01,02,01,124 CASTLERIDGE DR NE
05383024,04,2,12,08,MAJOR INJURY,042,M,,07,00,03,02,06,01,98,00,00,00,01,03,200511,09,2143,02,2,4,0,2,01,01,YES,01,01,01,01,02,MACLEOD TR S & 12 AV SW
05383024,04,2,12,08,MAJOR INJURY,042,M,,07,00,03,02,06,01,98,00,00,00,01,03,200511,09,2143,02,2,4,0,2,01,01,YES,01,01,01,01,02,MACLEOD TR S & 12 AV SW
05383024,03,2,12,08,MAJOR INJURY,047,M,,07,00,03,02,06,01,98,00,00,00,01,03,200511,09,2143,02,2,4,0,2,01,01,YES,01,01,01,01,02,MACLEOD TR S & 12 AV SW
05383024,03,2,12,08,MAJOR INJURY,047,M,,07,00,03,02,06,01,98,00,00,00,01,03,200511,09,2143,02,2,4,0,2,01,01,YES,01,01,01,01,02,MACLEOD TR S & 12 AV SW
05384707,03,2,12,08,MAJOR INJURY,038,M,,07,00,03,02,99,00,04,00,00,00,01,01,200511,11,0327,02,2,1,0,1,01,01,YES,09,00,00,08,08,2012 SPILLER RD SE
05384707,03,2,12,08,MAJOR INJURY,038,M,,07,00,03,02,99,00,04,00,00,00,01,01,200511,11,0327,02,2,1,0,1,01,01,YES,09,00,00,08,08,2012 SPILLER RD SE
05386322,02,2,12,08,MINOR INJURY,052,F,,07,00,01,01,06,01,01,00,00,00,01,01,200511,12,1450,02,2,1,0,2,01,01,NO,01,09,09,09,09,3625 SHAGANAPPI TR NW
05386426,02,2,12,08,MINOR INJURY,021,M,E,07,00,01,00,06,01,02,00,00,00,01,01,200511,12,1615,02,1,1,0,2,01,01,NO,01,01,01,03,02,32 AV NE & 52 ST NE
05386671,02,2,12,08,MAJOR INJURY,049,F,,07,00,03,02,01,00,02,00,00,00,99,01,200511,12,2015,02,1,1,0,2,01,01,YES,01,01,01,02,01,1400 37 ST SW
05387348,02,2,12,08,NO INJURY,020,F,,07,00,03,02,01,00,98,01,00,00,01,01,200511,07,1900,03,1,0,0,2,01,01,NO,09,00,00,00,09,100 ANDERSON RD SE
05388701,02,2,12,08,MAJOR INJURY,046,M,E,07,00,01,01,06,01,01,00,00,00,01,01,200510,14,1538,02,1,1,0,2,01,01,YES,01,01,01,03,02,52 ST SE & 76 AV SE
05389086,02,2,12,08,NO INJURY,000,M,,07,00,03,02,06,99,02,00,00,00,99,01,200511,14,2253,03,1,0,0,2,01,01,NO,01,01,01,02,02,ELBOW DR SW & SYLVESTER CR SW
05390023,02,2,12,08,MINOR INJURY,016,M,,07,00,03,02,06,01,01,00,00,00,01,01,200511,15,1740,03,1,0,0,1,01,01,,01,01,01,04,02,20A ST SE & 76 AV SE
05390183,03,2,12,08,MINOR INJURY,023,M,,07,00,03,02,01,00,98,00,00,00,01,01,200511,15,2027,02,2,1,0,2,01,01,YES,01,02,01,03,01,CANYON MEADOWS DR SW & ELBOW DR SW
05390183,03,2,12,08,MINOR INJURY,023,M,,07,00,03,02,01,00,98,00,00,00,01,01,200511,15,2027,02,2,1,0,2,01,01,YES,01,02,01,03,01,CANYON MEADOWS DR SW & ELBOW DR SW
05391188,02,2,12,08,MAJOR INJURY,030,M,,07,00,03,01,06,01,01,00,00,00,01,01,200511,16,1750,02,1,1,0,2,01,01,NO,01,01,01,01,02,11 AV SW & 8 ST SW
05391229,02,2,12,08,MINOR INJURY,022,F,W,07,00,03,02,06,01,01,00,00,00,01,01,200511,15,1700,02,1,1,0,2,01,01,NO,01,09,09,09,01,2000 UNIVERSITY DR NW
05392516,02,2,12,08,NO INJURY,043,M,,07,00,01,01,01,00,01,00,00,00,01,01,200511,17,1730,03,1,0,0,2,01,01,NO,01,01,01,03,02,8 AV SW & 8 ST SW
05393777,02,2,12,08,MINOR INJURY,044,F,,07,00,03,01,06,01,01,00,00,00,01,01,200511,18,1751,02,1,1,0,2,01,01,NO,01,01,01,02,02,17 AV NW & 45 ST NW
05394977,01,2,12,08,MINOR INJURY,021,M,,07,00,01,01,01,00,03,00,00,00,01,01,200511,19,1447,02,1,1,0,2,01,01,YES,01,01,01,04,01,CROWCHILD TR NW & SHAGANAPPI TR NW
05395541,01,2,12,08,MAJOR INJURY,042,M,,07,00,03,02,02,01,02,00,00,00,03,01,200511,19,2320,02,1,1,0,2,01,01,NO,01,01,01,03,02,MACLEOD TR S & 58 AV SW
05396185,01,2,12,08,MINOR INJURY,037,F,,07,00,01,00,02,01,02,00,00,00,01,01,200511,20,1345,02,1,1,0,2,01,01,YES,01,01,01,01,02,2 ST SW & 5 AV SW
05396934,02,2,12,07,MINOR INJURY,057,F,,07,00,03,02,06,01,01,00,00,00,01,07,200511,21,0735,02,1,1,0,2,01,01,NO,01,01,01,03,02,32 AV NW & 37 ST NW
05397285,02,2,12,08,MAJOR INJURY,054,M,,07,00,01,01,01,00,98,00,00,00,99,01,200511,21,1345,02,1,1,0,2,01,01,NO,09,01,01,08,08,6810 40 ST SE
05397302,01,2,12,08,NO INJURY,015,F,,07,00,01,01,02,01,02,00,00,00,01,07,200511,21,1355,02,1,1,0,2,01,01,NO,01,01,01,02,02,17 AV SW & 4 ST SW
05397628,02,2,12,08,MINOR INJURY,010,F,,07,00,01,01,06,01,98,00,00,00,01,01,200511,21,1530,03,1,0,0,1,01,01,,01,09,09,09,09,COUNTRY VILLAGE RD NE & HARVEST HILLS BV NE
05398277,02,2,12,0*,MINOR INJURY,057,M,,07,00,01,01,02,01,01,00,00,00,99,01,200511,22,1000,02,1,1,0,2,01,01,NO,01,01,01,02,02,1100 17 AV SW
05398678,02,2,12,08,NO INJURY,032,M,,07,00,01,01,01,00,98,00,00,00,01,01,200511,22,1330,03,1,0,0,1,01,01,,01,01,01,09,01,2700 CENTRE AV NE
05398810,02,2,12,08,MINOR INJURY,018,M,,07,00,03,02,01,00,01,00,00,00,98,01,200511,22,1730,02,1,1,0,2,01,01,NO,01,01,01,02,01,CULVER RD NW & NORTHMOUNT DR NW
05399465,02,2,12,08,MAJOR INJURY,060,F,,07,00,01,01,06,01,98,00,00,00,01,01,200511,23,0925,02,1,1,0,2,01,01,NO,01,01,01,03,02,500 COUNTRY HILLS BV NE
05400456,02,2,12,08,MINOR INJURY,048,M,,07,00,03,99,01,00,01,00,00,00,99,01,200511,23,2315,02,1,1,0,1,01,01,,01,00,01,02,01,17 ST SW & 21 AV SW
05401554,02,2,12,08,MINOR INJURY,020,M,,07,00,03,02,02,01,01,00,00,00,99,01,200511,24,2005,02,1,1,0,1,01,01,,01,01,01,03,02,MEMORIAL DR E & PENBROOKE DR NE
05402105,02,2,12,08,MINOR INJURY,034,F,,07,98,01,01,02,01,03,01,00,00,98,01,200511,25,0810,02,1,1,0,2,01,01,NO,01,01,01,04,02,MOUNTROYAL CO SW & RICHARD RD SW
05402356,02,2,12,08,MINOR INJURY,063,F,,07,00,01,01,02,01,01,00,00,00,01,01,200511,17,1445,02,1,1,0,2,01,01,NO,01,01,01,04,02,12 ST SW & 17 AV SW
05402620,02,2,12,08,MINOR INJURY,006,M,,07,00,01,00,01,00,02,00,00,00,01,01,200511,25,1515,02,1,1,0,2,01,01,,01,01,01,02,01,3511 8 AV SW
05403001,02,2,12,08,DEATH,045,M,,07,00,03,02,06,01,01,00,00,00,01,01,200511,25,2045,01,1,0,1,2,01,01,YES,01,01,01,02,02,BOWNESS RD NW & 75 ST NW
05403132,01,2,12,08,MINOR INJURY,019,F,,07,00,03,02,06,01,98,00,00,00,01,01,200511,25,2230,02,1,1,0,2,01,01,YES,01,01,01,02,02,17 AV SW & 7 ST SW
05403354,02,2,12,08,MAJOR INJURY,023,F,,07,00,03,02,02,01,03,00,00,00,03,01,200511,26,0100,02,1,1,0,2,01,01,NO,01,01,01,04,02,16 AV NW & 4 ST NW
05407410,01,2,12,08,MAJOR INJURY,014,F,S,07,00,01,01,06,01,98,00,00,00,01,07,200511,29,1520,02,2,1,0,2,03,04,NO,01,01,01,03,02,17 AV SE & 31 ST SE
05407417,03,2,12,08,MAJOR INJURY,034,M,,07,00,01,01,06,01,01,00,00,00,01,01,200511,29,1530,02,1,2,0,1,03,04,,01,03,01,02,02,16 ST SW & 17 AV SW
05407417,02,2,12,08,MAJOR INJURY,022,F,,07,00,01,01,06,01,01,00,00,00,01,01,200511,29,1530,02,1,2,0,1,03,04,,01,03,01,02,02,16 ST SW & 17 AV SW
05408261,02,2,12,08,MINOR INJURY,021,F,,07,00,01,01,01,00,04,00,00,00,01,01,200511,30,1230,02,1,1,0,2,03,01,NO,09,01,01,08,08,825 8 AV SW
05408281,02,2,12,08,NO INJURY,000,M,,07,00,01,01,06,01,01,00,00,00,99,01,200511,30,1220,03,1,0,0,2,03,01,NO,01,00,09,09,01,NORTHMOUNT DR NW & 14 ST NW
05408498,01,2,12,08,MINOR INJURY,015,M,,07,00,01,01,01,00,0*,00,00,00,01,01,200511,30,1520,02,1,2,0,2,03,01,NO,01,01,02,04,01,910 75 AV SW
05408564,02,2,12,08,MINOR INJURY,016,M,,07,00,03,02,02,01,01,00,00,00,01,01,200511,30,1635,02,1,1,0,2,01,01,NO,01,01,01,02,02,NORTHMOUNT DR NW & 19 ST NW
05412235,02,2,12,08,MINOR INJURY,019,F,,07,00,03,02,01,00,02,00,00,00,01,01,200512,03,1712,02,1,1,0,2,03,01,NO,01,01,01,02,01,900 38 ST SE
05413941,02,2,12,08,MINOR INJURY,036,M,,07,00,03,02,01,00,03,00,00,00,01,01,200512,04,0640,02,1,1,0,1,01,01,,01,09,09,09,09,GLENMORE TR SE & SHEPARD RD SE
05415268,01,2,12,08,MINOR INJURY,005,M,,07,00,01,01,01,00,02,00,00,00,01,01,200512,06,1230,02,1,1,0,2,03,01,NO,01,03,01,02,01,11080 HIDDEN VALLEY DR NW
05415470,02,2,12,08,MINOR INJURY,081,M,,07,00,02,01,02,01,01,00,00,00,01,01,200512,06,1530,02,1,1,0,2,02,01,NO,01,01,01,02,02,BONAVENTURE DR SE & LAKE BONAVISTA DR SE
05416612,02,2,12,08,MINOR INJURY,077,F,,07,00,01,01,01,00,03,00,00,00,01,01,200512,07,1520,02,1,1,0,2,01,01,NO,09,01,01,02,01,9737 MACLEOD TR S
05417842,02,2,12,08,MINOR INJURY,044,M,,07,00,01,01,02,01,01,00,00,00,01,01,200512,08,1518,02,1,1,0,2,03,01,NO,01,01,01,02,02,6 ST SW & 8 AV SW
05418108,02,2,12,08,MINOR INJURY,051,F,,07,00,03,02,01,00,01,00,00,00,01,01,200512,08,1920,02,1,1,0,2,02,01,YES,09,01,01,02,02,100 ANDERSON RD SE
05418483,02,2,12,08,DEATH,037,F,,07,00,03,02,01,00,03,00,00,00,99,01,200512,09,0432,01,1,0,1,2,98,01,YES,01,02,01,02,01,1400 HERITAGE DR SE
05418534,02,2,12,08,MINOR INJURY,054,F,,07,00,03,02,02,01,01,00,00,00,01,01,200512,09,0650,02,1,2,0,2,02,01,NO,01,01,01,02,02,23 AV SW & 4 ST SW
05418534,03,2,12,08,MINOR INJURY,049,F,,07,00,03,02,02,01,01,00,00,00,01,01,200512,09,0650,02,1,2,0,2,02,01,NO,01,01,01,02,02,23 AV SW & 4 ST SW
05418629,02,2,12,08,MINOR INJURY,016,M,,07,00,02,01,06,01,01,00,00,00,01,01,200512,09,0920,02,1,1,0,2,03,01,,01,09,09,09,02,FALWORTH RD NE & 54 ST NE
05418680,02,2,12,08,MAJOR INJURY,051,F,,07,00,01,01,06,01,01,00,00,00,01,01,200512,09,1027,02,1,1,0,2,01,01,NO,01,01,01,02,02,17 AV SE & 33 ST SE
05419224,02,2,12,08,MAJOR INJURY,017,M,,07,00,03,02,06,01,02,00,00,00,01,01,200512,09,1811,02,1,1,0,1,01,01,,01,01,01,03,02,4 ST NE & 64 AV NE
05420116,02,2,12,08,MINOR INJURY,025,M,,07,00,01,00,02,01,01,00,00,00,01,01,200512,10,1106,02,1,1,0,2,01,01,NO,01,01,01,03,02,EDMONTON TR NE & MEMORIAL DR E
05420178,02,2,12,08,MINOR INJURY,021,M,,07,00,03,02,01,00,98,00,00,00,03,01,200512,10,0230,02,1,1,0,1,01,01,,09,09,09,09,09,6000 MACLEOD TR SW
05420373,03,2,12,99,MINOR INJURY,013,M,E,98,00,01,01,03,01,98,00,00,00,01,01,200512,10,1440,02,1,1,0,2,99,99,NO,01,01,01,04,02,64 AV NE & 68 ST NE
05420373,03,2,12,99,MINOR INJURY,013,M,E,98,00,01,01,03,01,98,00,00,00,01,01,200512,10,1440,02,1,1,0,2,99,99,NO,01,01,01,04,02,64 AV NE & 68 ST NE
05420373,02,2,12,99,NO INJURY,013,M,E,98,00,01,01,03,01,98,00,00,00,01,01,200512,10,1440,02,1,1,0,2,99,99,NO,01,01,01,04,02,64 AV NE & 68 ST NE
05420373,02,2,12,99,NO INJURY,013,M,E,98,00,01,01,03,01,98,00,00,00,01,01,200512,10,1440,02,1,1,0,2,99,99,NO,01,01,01,04,02,64 AV NE & 68 ST NE
05423631,02,2,12,08,MINOR INJURY,020,F,,07,00,01,01,01,00,01,00,00,00,00,01,200512,13,1340,02,1,1,0,2,01,01,NO,01,01,01,02,01,14 ST NW & 6 AV NW
05423732,02,2,12,08,MINOR INJURY,060,F,,07,00,01,01,02,01,98,00,00,00,01,01,200512,13,1140,02,1,1,0,2,01,01,NO,01,09,09,09,09,1 ST SE & 6 AV SE
05425017,02,2,12,08,MINOR INJURY,052,M,,07,00,01,01,02,01,01,00,00,00,99,01,200512,14,1505,02,1,1,0,1,01,01,NO,01,00,00,09,09,17 AV SW & 33 ST SW
05425389,02,2,12,08,MINOR INJURY,002,M,,07,00,03,02,01,00,01,00,00,00,01,01,200512,14,2130,02,1,1,0,1,01,01,NO,09,01,01,02,01,2525 36 ST NE
05425778,02,2,12,08,*,028,M,,07,00,03,02,99,99,0*,00,00,00,01,01,200512,15,0715,02,1,1,0,1,01,01,NO,01,02,01,02,02,MACLEOD TR S & 31 AV SW
05426774,02,2,12,08,NO INJURY,025,F,,07,00,03,02,01,00,03,00,00,00,01,01,200512,15,2240,03,1,0,0,2,01,01,NO,01,01,01,01,01,2001 AIRPORT RD NE
05427687,01,2,12,99,MAJOR INJURY,048,M,,07,00,03,02,02,01,98,00,00,00,98,01,200512,16,1746,02,1,1,0,2,01,04,NO,01,01,01,01,02,4 ST SW & 6 AV SW
05427722,02,2,12,08,NO INJURY,019,M,,07,00,01,01,01,00,01,00,00,00,01,01,200512,16,1430,03,1,0,0,1,99,99,NO,09,00,00,08,08,6455 MACLEOD TR S
05427815,02,2,12,08,MINOR INJURY,033,F,,07,00,03,02,02,01,01,00,00,00,99,01,200512,16,1950,02,1,2,0,2,01,01,NO,01,01,01,03,02,17 AV SE & 33 ST SE
05430177,02,2,12,08,MINOR INJURY,033,M,,07,00,03,02,99,99,01,00,00,00,01,01,200512,18,2345,02,1,1,0,1,99,01,,01,01,01,02,02,MADIGAN DR NE & MANORA HL NE
05430620,02,2,12,08,MINOR INJURY,022,M,,07,00,01,01,02,01,01,00,00,00,01,01,200512,19,1150,02,1,1,0,2,01,01,,01,01,01,02,02,1 AV NE & 4 ST NE
05431845,02,2,12,08,MINOR INJURY,049,M,E,98,00,01,01,99,00,01,00,00,00,01,01,200512,20,1230,02,1,1,0,2,02,01,YES,06,01,01,08,02,1632 14 AV NW
05432741,02,2,12,99,MINOR INJURY,036,F,,07,00,01,01,01,00,01,00,00,00,99,01,200512,20,1700,02,1,1,0,2,01,01,NO,01,01,01,02,01,HAWKCLIFF WY NW & HAWKHILL WY NW
05432982,02,2,12,08,MINOR INJURY,076,M,,07,00,01,01,02,01,01,00,00,00,01,01,200512,21,1312,02,1,1,0,2,01,01,NO,01,01,01,04,02,HADDON RD SW & HERITAGE DR SW
05433172,02,2,12,08,MAJOR INJURY,024,M,,07,00,03,99,01,00,03,00,00,00,01,01,200510,24,0030,02,1,1,0,2,01,01,NO,01,09,09,09,09,3181 32 ST NE
05433958,02,2,12,08,NO INJURY,015,M,,07,00,03,02,01,00,02,00,00,00,01,01,200512,22,0800,03,1,0,0,2,01,01,NO,01,01,01,04,02,BERGEN RD NW & BERMUDA DR NW
05434928,01,2,12,08,MINOR INJURY,024,M,,07,00,03,02,02,01,98,00,00,00,02,07,200512,22,2310,02,1,1,0,2,01,01,NO,01,01,02,02,02,BOWNESS RD NW & HOME RD NW
05435614,01,2,12,08,MINOR INJURY,043,F,,07,00,01,01,01,00,02,00,00,00,01,01,200512,23,1410,02,1,1,0,2,01,01,NO,01,01,01,01,01,CENTRE ST S & 4 AV SE
05436183,01,2,12,99,MAJOR INJURY,000,F,,07,00,03,02,01,00,03,00,00,00,99,01,200512,23,2340,02,1,1,0,2,01,01,NO,01,01,01,02,01,4900 44 AV NE
05436691,02,2,12,08,MINOR INJURY,019,M,,07,00,03,02,06,01,01,00,00,00,03,01,200512,24,0430,03,2,0,0,1,01,01,,09,09,09,09,09,17 AV SW & 35 ST SW
05437575,02,2,12,08,MAJOR INJURY,000,M,,07,00,02,99,02,01,98,00,00,00,01,01,200512,25,1508,02,1,1,0,2,01,01,NO,01,01,01,03,02,TEMPLE DR NE & 52 ST NE
05438435,02,2,12,08,MINOR INJURY,054,F,,07,00,03,02,06,98,01,00,00,00,01,01,200512,26,1655,02,1,1,0,2,01,01,NO,09,01,01,02,09,3012 17 AV SE
05439202,02,2,12,08,MINOR INJURY,079,M,,07,00,01,01,02,01,01,00,00,00,99,01,200512,27,1140,02,1,1,0,2,01,01,,01,01,01,01,02,MACLEOD TR S & 12 AV SW
05440999,01,2,12,08,MAJOR INJURY,014,F,,07,00,03,02,02,01,02,00,00,00,04,01,200512,28,2038,02,1,1,0,2,01,01,NO,01,01,01,03,02,MACLEOD TR S & 61 AV SW
05442368,02,2,12,08,NO INJURY,020,M,,07,00,03,02,01,00,03,00,00,00,01,01,200512,30,0001,03,1,0,0,1,01,01,,09,01,01,09,09,388 COUNTRY HILLS BV NE
05442935,02,2,12,08,MINOR INJURY,021,M,,07,00,01,01,01,00,04,00,00,00,01,07,200512,30,1415,02,1,1,0,2,01,01,NO,01,01,01,02,01,5035 VICEROY DR NW
05444216,02,2,12,08,NO INJURY,026,F,,07,00,01,00,01,00,03,00,00,00,01,01,200512,31,1512,03,1,0,0,1,01,01,,01,01,01,09,01,8911 BONAVENTURE DR SE
06027653,02,2,12,08,MINOR INJURY,057,M,,07,00,01,01,01,00,98,00,00,00,01,01,200510,03,1100,02,2,1,0,2,01,01,NO,01,01,01,02,01,2000 CENTRE AV NE
06027653,02,2,12,08,MINOR INJURY,057,M,,07,00,01,01,01,00,98,00,00,00,01,01,200510,03,1100,02,2,1,0,2,01,01,NO,01,01,01,02,01,2000 CENTRE AV NE
06031214,02,2,12,99,MINOR INJURY,065,M,,07,00,01,01,01,00,03,00,00,00,01,01,200511,08,1555,02,1,1,0,2,01,01,NO,09,01,01,08,09,1720 BOW TR SW
06036293,02,2,12,08,MINOR INJURY,006,F,,07,00,99,99,99,99,98,00,00,00,99,01,200512,18,1200,02,1,1,0,2,99,99,NO,01,09,09,09,09,3800 MEMORIAL DR E
06000264,03,2,12,08,MAJOR INJURY,029,M,,07,00,03,02,98,99,98,00,00,00,99,01,200601,01,0243,01,2,3,1,1,01,01,YES,01,01,01,01,01,1167 KENSINGTON CR NW
06000264,03,2,12,08,MAJOR INJURY,029,M,,07,00,03,02,98,99,98,00,00,00,99,01,200601,01,0243,01,2,3,1,1,01,01,YES,01,01,01,01,01,1167 KENSINGTON CR NW
06000264,04,2,12,08,MAJOR INJURY,023,F,,07,00,03,02,98,99,98,00,00,00,99,01,200601,01,0243,01,2,3,1,1,01,01,YES,01,01,01,01,01,1167 KENSINGTON CR NW
06000264,04,2,12,08,MAJOR INJURY,023,F,,07,00,03,02,98,99,98,00,00,00,99,01,200601,01,0243,01,2,3,1,1,01,01,YES,01,01,01,01,01,1167 KENSINGTON CR NW
